E_mu, beta, sig_y, sig_mu, rho
0.0644961, 0.90967, 0.152848, 0.0833074, -0.818145
0.082775, 0.922906, 0.152848, 0.0850194, -0.81798
0.0814243, 0.918013, 0.152848, 0.0830825, -0.824944
0.0723277, 0.921649, 0.152848, 0.0853709, -0.82481
0.097526, 0.922806, 0.152848, 0.0862122, -0.817383
0.0827655, 0.927686, 0.152848, 0.0855449, -0.820208
0.0867056, 0.929129, 0.152848, 0.084202, -0.831234
0.0720775, 0.92488, 0.152848, 0.0827517, -0.809917
0.0774685, 0.91897, 0.152848, 0.084487, -0.804264
0.087386, 0.901087, 0.152848, 0.0836017, -0.799961
0.048746, 0.904611, 0.152848, 0.0818165, -0.802957
0.0707024, 0.923268, 0.152848, 0.0800867, -0.814935
0.0771011, 0.909845, 0.152848, 0.0807124, -0.80377
0.0545148, 0.910502, 0.152848, 0.0815059, -0.820885
0.0610161, 0.912739, 0.152848, 0.0823244, -0.828026
0.0620607, 0.925784, 0.152848, 0.0840077, -0.824314
0.0802793, 0.910165, 0.152848, 0.0861886, -0.817483
0.0771019, 0.923625, 0.152848, 0.0857695, -0.830388
0.0589638, 0.909511, 0.152848, 0.0835852, -0.830224
0.0626576, 0.909833, 0.152848, 0.0871305, -0.836444
0.0338869, 0.914683, 0.152848, 0.0860235, -0.836369
0.0193886, 0.923543, 0.152848, 0.0865315, -0.833875
0.0590845, 0.910383, 0.152848, 0.0854629, -0.80087
0.0304807, 0.908844, 0.152848, 0.0838509, -0.787075
0.0444324, 0.910941, 0.152848, 0.0859803, -0.790808
0.0517597, 0.899728, 0.152848, 0.0886831, -0.780625
0.0426188, 0.911295, 0.152848, 0.0863893, -0.785535
0.0819712, 0.900539, 0.152848, 0.0876521, -0.79735
0.0801661, 0.894498, 0.152848, 0.0887624, -0.787641
0.0985237, 0.901906, 0.152848, 0.0888919, -0.785056
0.0774193, 0.902123, 0.152848, 0.0875733, -0.788783
