E_mu, beta, sig_y, sig_mu, rho
0.130318, 0.898249, 0.142075, 0.0989727, -0.840704
0.111743, 0.894671, 0.142075, 0.101188, -0.846508
0.126535, 0.90641, 0.142075, 0.101149, -0.844186
0.136847, 0.9152, 0.142075, 0.0988509, -0.842025
0.0962017, 0.904622, 0.142075, 0.0990512, -0.833384
0.0866909, 0.897019, 0.142075, 0.0988134, -0.849029
0.0736011, 0.904958, 0.142075, 0.0997023, -0.844753
0.0777466, 0.909283, 0.142075, 0.0955479, -0.833935
0.0548247, 0.905389, 0.142075, 0.0961466, -0.827061
0.0738716, 0.908858, 0.142075, 0.0949703, -0.841357
0.0561093, 0.919126, 0.142075, 0.0938527, -0.838726
0.0643119, 0.899172, 0.142075, 0.0959814, -0.824938
0.0918953, 0.91327, 0.142075, 0.0941254, -0.813935
0.05984, 0.908606, 0.142075, 0.0942204, -0.817497
0.0483776, 0.912279, 0.142075, 0.0915446, -0.821784
0.00184157, 0.923026, 0.142075, 0.0905424, -0.839303
0.0928735, 0.91594, 0.142075, 0.0902039, -0.826113
0.0746062, 0.902201, 0.142075, 0.0893207, -0.807198
0.0656238, 0.920189, 0.142075, 0.0895544, -0.815355
0.0550197, 0.914304, 0.142075, 0.0908373, -0.797827
0.0577812, 0.912485, 0.142075, 0.0919005, -0.803295
0.0573836, 0.913921, 0.142075, 0.0923372, -0.806904
0.0278743, 0.920997, 0.142075, 0.0930172, -0.809057
0.0760574, 0.907028, 0.142075, 0.0926469, -0.809832
0.0476311, 0.906182, 0.142075, 0.090391, -0.805233
0.0817624, 0.918296, 0.142075, 0.0926275, -0.809497
0.0467874, 0.926378, 0.142075, 0.0890987, -0.821708
0.0405306, 0.927779, 0.142075, 0.0917276, -0.824827
0.0693693, 0.903308, 0.142075, 0.0876436, -0.827601
0.0860248, 0.921607, 0.142075, 0.0880552, -0.839779
0.0396523, 0.926551, 0.142075, 0.0883757, -0.829635
0.083419, 0.914557, 0.142075, 0.087059, -0.841991
0.0947009, 0.928526, 0.142075, 0.0869964, -0.840087
0.0524451, 0.921777, 0.142075, 0.088314, -0.834256
0.0198484, 0.918931, 0.142075, 0.0898692, -0.850944
0.0660295, 0.906701, 0.142075, 0.0933937, -0.835553
0.0626962, 0.91394, 0.142075, 0.0926872, -0.81513
0.000989656, 0.917774, 0.142075, 0.092692, -0.837381
0.0333717, 0.898024, 0.142075, 0.0940561, -0.838794
0.0466121, 0.918653, 0.142075, 0.0946768, -0.820422
0.038833, 0.912109, 0.142075, 0.0925732, -0.807558
0.0587134, 0.906687, 0.142075, 0.0944687, -0.816144
0.059733, 0.907693, 0.142075, 0.0958289, -0.80796
0.05664, 0.905185, 0.142075, 0.097098, -0.816066
0.085217, 0.899492, 0.142075, 0.093631, -0.794411
0.0666096, 0.910482, 0.142075, 0.0930369, -0.791044
0.0528723, 0.886769, 0.142075, 0.0956525, -0.784541
0.06737, 0.88996, 0.142075, 0.0967776, -0.793094
0.0658654, 0.887202, 0.142075, 0.0981985, -0.789293
0.0596383, 0.885919, 0.142075, 0.0995041, -0.786456
0.0839341, 0.905007, 0.142075, 0.101663, -0.77685
0.0367576, 0.895051, 0.142075, 0.103782, -0.777206
0.077163, 0.885929, 0.142075, 0.101867, -0.790841
0.102004, 0.875234, 0.142075, 0.102393, -0.805502
0.0735702, 0.876397, 0.142075, 0.105471, -0.7777
0.0546115, 0.893412, 0.142075, 0.104965, -0.754891
0.0486727, 0.868246, 0.142075, 0.102002, -0.766871
0.0565639, 0.908513, 0.142075, 0.104014, -0.753618
0.0581492, 0.894193, 0.142075, 0.100437, -0.745167
0.0503303, 0.887166, 0.142075, 0.101968, -0.734101
0.076489, 0.897844, 0.142075, 0.104526, -0.753723
0.0584722, 0.876731, 0.142075, 0.102299, -0.759765
0.0900602, 0.896399, 0.142075, 0.103264, -0.761308
0.0636259, 0.892582, 0.142075, 0.102158, -0.776285
0.0617426, 0.880871, 0.142075, 0.104621, -0.767699
0.0907654, 0.893633, 0.142075, 0.102525, -0.78944
0.0261695, 0.90028, 0.142075, 0.103716, -0.794917
0.0351462, 0.889577, 0.142075, 0.100665, -0.802919
0.0684551, 0.885121, 0.142075, 0.103586, -0.803591
0.0647397, 0.895235, 0.142075, 0.0999809, -0.819589
0.103913, 0.894204, 0.142075, 0.100746, -0.810743
0.0464247, 0.903069, 0.142075, 0.100299, -0.816552
0.093438, 0.884318, 0.142075, 0.100871, -0.814733
0.103371, 0.905989, 0.142075, 0.102953, -0.815384
0.0923308, 0.902589, 0.142075, 0.100385, -0.819443
0.10477, 0.895744, 0.142075, 0.101843, -0.80927
0.113626, 0.890906, 0.142075, 0.10172, -0.801328
0.136263, 0.888202, 0.142075, 0.100714, -0.801863
0.116916, 0.882152, 0.142075, 0.101725, -0.830115
0.103348, 0.891187, 0.142075, 0.103714, -0.82659
0.138825, 0.895438, 0.142075, 0.101841, -0.825976
0.0930529, 0.866454, 0.142075, 0.10534, -0.844787
0.0818387, 0.878979, 0.142075, 0.104144, -0.859289
0.0969077, 0.888945, 0.142075, 0.10471, -0.868997
0.08822, 0.905029, 0.142075, 0.103886, -0.85899
0.0938845, 0.886844, 0.142075, 0.103124, -0.857294
0.0763986, 0.892226, 0.142075, 0.102977, -0.85291
0.10217, 0.885479, 0.142075, 0.101927, -0.8498
